Week_Ending_Date,Midwest_WVAL,National_WVAL,Northeast_WVAL,South_WVAL,West_WVAL,date_updated
"2022-10-08","1.0","1.8832991359003755","2.9210269473966086","2.0465739721063576","1.7200242996943935","2026-04-02T07:12:03.016Z"
"2023-01-14","4.283579340621454","5.291988397933244","6.300397455245033","3.8346633407274715","6.802263541147803","2026-04-02T07:12:03.016Z"
"2025-08-09","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2025-10-04","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2025-09-20","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2023-12-09","5.207008126080106","6.010971609638483","6.743402563588398","5.459545590455415","6.562397628821551","2026-04-02T07:12:03.016Z"
"2022-08-13","1.0","1.0","1.4724309440143242","1.0","1.0","2026-04-02T07:12:03.016Z"
"2025-10-18","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2025-10-25","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2026-03-07","1.3500334227628152","1.1750167113814076","1.0","1.603490235910345","1.0","2026-04-02T07:12:03.016Z"
"2023-11-11","1.0","2.0156841907140293","1.9007242652927228","2.2802110895407597","2.1306441161353358","2026-04-02T07:12:03.016Z"
"2024-06-08","1.0","1.0","1.0","1.0","1.6465299349271063","2026-04-02T07:12:03.016Z"
"2022-10-15","1.0","1.915174655248649","2.119545240686441","5.423030830004549","1.710804069810857","2026-04-02T07:12:03.016Z"
"2025-11-29","1.0","1.3908865818572567","1.7986418931629995","1.0","1.7817731637145133","2026-04-02T07:12:03.016Z"
"2025-12-13","1.0","3.263186560806039","5.9952077854866115","3.655211319347929","2.871161802264149","2026-04-02T07:12:03.016Z"
"2023-04-08","1.0","1.0734111026990503","1.1468222053981008","1.0","1.3413067059639592","2026-04-02T07:12:03.016Z"
"2025-09-20","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2025-01-04","6.1367461518980555","10.545398117760199","11.30910917854294","9.781687056977457","17.42960833257324","2026-04-02T07:12:03.016Z"
"2023-10-07","1.0","1.0","1.0","1.0","1.3442154047933965","2026-04-02T07:12:03.016Z"
"2025-04-12","1.0","1.0783411469330257","1.1566822938660515","1.0","1.203879393824704","2026-04-02T07:12:03.016Z"
"2025-04-26","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2023-11-18","1.837789283565587","2.294293656015861","2.1282199029450966","2.4603674090866248","2.8607764970420244","2026-04-02T07:12:03.016Z"
"2025-09-27","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2023-04-29","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2026-01-03","11.679334465192209","10.622698760507369","13.777141874514333","9.566063055822527","8.533892175654685","2026-04-02T07:12:03.016Z"
"2025-07-19","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2024-03-09","6.6066766696711605","4.5779961771440325","5.918216814438255","3.2377755398498103","2.9630567633369687","2026-04-02T07:12:03.016Z"
"2025-12-13","1.0","3.263186560806039","5.9952077854866115","3.655211319347929","2.871161802264149","2026-04-02T07:12:03.016Z"
"2025-11-01","1.0","1.0","1.0","1.0","1.0","2026-04-02T07:12:03.016Z"
"2026-01-31","7.015350364242591","5.669905558266727","5.653485295713486","5.1572706475900825","5.6863258208199685","2026-04-02T07:12:03.016Z"
"2026-01-24","4.973909548072642","5.192954237936493","6.403108054951284","4.815170181606068","5.411998927800344","2026-04-02T07:12:03.016Z"
"2022-02-12",,"1.5267872682110981",,"1.0","2.0535745364221962","2026-04-02T07:12:03.016Z"
"2022-03-05",,"1.8506222658170917",,"1.0","2.7012445316341833","2026-04-02T07:12:03.016Z"
"2022-04-16",,"2.2373694545434795",,"2.677806919366473","1.7969319897204863","2026-04-02T07:12:03.016Z"
"2022-03-12",,"2.956280021419695",,"4.04556667848466","1.8669933643547298","2026-04-02T07:12:03.016Z"
"2022-01-08",,"1.1607394967558713",,"1.0","1.3214789935117426","2026-04-02T07:12:03.016Z"
"2022-07-02","1.0","1.2942013553103087",,"1.3052441730552795","1.2942013553103087","2026-04-02T07:12:03.016Z"
"2022-02-05",,"1.2916065561299357",,"1.0","1.5832131122598714","2026-04-02T07:12:03.016Z"
"2022-01-22",,"1.1734356239920813",,"1.0","1.3468712479841627","2026-04-02T07:12:03.016Z"
"2022-03-19",,"3.3250901998653033",,"3.500108434322086","3.1500719654085203","2026-04-02T07:12:03.016Z"
"2022-04-09",,"2.2059074030363237",,"2.625491780140308","1.7863230259323393","2026-04-02T07:12:03.016Z"
"2022-05-07","5.099968430960359","4.182886825978266",,"4.182886825978266","3.505257446685047","2026-04-02T07:12:03.016Z"
"2022-02-26",,"1.5080937545445023",,"1.0","2.0161875090890047","2026-04-02T07:12:03.016Z"
"2022-01-29",,"1.276949918952691",,"1.0","1.5538998379053817","2026-04-02T07:12:03.016Z"
"2022-05-28","3.499554763515524","3.792415846539174",,"4.788993881724328","3.792415846539174","2026-04-02T07:12:03.016Z"
"2022-05-14","5.777120450592608","2.1774223397517565",,"2.1774223397517565","1.7926645451815844","2026-04-02T07:12:03.016Z"
"2022-06-18","1.5093895701364577","2.3620252693163053",,"2.3789774556639305","2.3620252693163053","2026-04-02T07:12:03.016Z"
"2022-07-30","1.0","1.0",,"1.0","1.0","2026-04-02T07:12:03.016Z"
"2022-04-23","3.03353820974631","2.6638548285184944",,"2.174409461361467","2.6638548285184944","2026-04-02T07:12:03.016Z"
"2022-01-01",,"1.0965372002232452",,"1.0","1.1930744004464904","2026-04-02T07:12:03.016Z"
"2022-05-21","4.303660369509068","3.6354259469911616",,"3.2213549912450423","3.6354259469911616","2026-04-02T07:12:03.016Z"
"2022-06-25","1.0","1.0",,"1.0","1.8073165018794153","2026-04-02T07:12:03.016Z"
"2022-03-26",,"3.0586467535025137",,"3.9396192914448536","2.177674215560174","2026-04-02T07:12:03.016Z"
"2022-04-02",,"3.192487411941337",,"4.148058944568842","2.236915879313832","2026-04-02T07:12:03.016Z"
"2022-07-09","1.1059850027440352","1.1059850027440352",,"1.0","1.4264683954517754","2026-04-02T07:12:03.016Z"
"2022-06-11","1.7404197518558255","1.7404197518558255",,"1.154768119067556","2.300989514455015","2026-04-02T07:12:03.016Z"
"2022-07-23","1.167073735920558","1.121029900860124",,"1.121029900860124","1.0","2026-04-02T07:12:03.016Z"
"2022-07-16","1.0","1.0",,"1.0","1.0","2026-04-02T07:12:03.016Z"
"2022-02-19",,"1.3077697012888714",,"1.0","1.6155394025777428","2026-04-02T07:12:03.016Z"
"2022-04-30","3.584893095645464","3.584893095645464",,"2.887808538174017","4.237961625207479","2026-04-02T07:12:03.016Z"
"2022-01-15",,"1.0700056951959611",,"1.0","1.1400113903919222","2026-04-02T07:12:03.016Z"
"2022-06-04","2.388019663670691","2.388019663670691",,"1.9407509381889883","3.8655787039146565","2026-04-02T07:12:03.016Z"
